"","Position","Track.Name","Artist","Streams","URL","country"
"2627",137,"Nautilus","Shindy",82698,"https://open.spotify.com/track/4qOTcNt9fUBA1PhA2VFg8W","Germany"
"2628",138,"Old Town Road - Remix","Lil Nas X",81934,"https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG","Germany"
"2629",139,"cOcO MAmA","Dardan",81395,"https://open.spotify.com/track/3rn5zo49rHQdIR4G8wvXNb","Germany"
"2630",140,"Warum lügst du?","SSIO",80262,"https://open.spotify.com/track/7FZDvXngaQHYMHsFSp5gZ7","Germany"
"2631",141,"My Only Wish (This Year)","Britney Spears",80251,"https://open.spotify.com/track/6id0KJ3XgvJLSzyMtHBj67","Germany"
"2632",142,"Watermelon Sugar","Harry Styles",79651,"https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY","Germany"
"2633",143,"Affalterbach","Shindy",79537,"https://open.spotify.com/track/2e3bkN2QCScPUnUQiA9ZA4","Germany"
"2634",144,"Keine Fragen","Apache 207",78834,"https://open.spotify.com/track/6jbzGtCG4O7GDWYB224h9C","Germany"
"2635",145,"Legends","Juice WRLD",78655,"https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa","Germany"
"2636",146,"DNA","KC Rebell",78584,"https://open.spotify.com/track/43DtCXAz2qUJ4YiTX6ICT0","Germany"
"2637",147,"All Around The World (La La La)","R3HAB",78570,"https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp","Germany"
"2638",148,"Primetime","Summer Cem",78288,"https://open.spotify.com/track/4mHssPrHQI9DUjRiFrPCvb","Germany"
"2639",149,"Valhalla","Kollegah",77748,"https://open.spotify.com/track/06uqeKPXYhw6jSeqv9j4lW","Germany"
"2640",150,"Sweet but Psycho","Ava Max",77569,"https://open.spotify.com/track/25sgk305KZfyuqVBQIahim","Germany"
"2641",151,"Berlin lebt wie nie zuvor","Capital Bra",77267,"https://open.spotify.com/track/2pfio0uHpT4USTPBNeTIWo","Germany"
"2642",152,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)","KitschKrieg",77170,"https://open.spotify.com/track/4Nip6oiJU24LqcUEi7u19S","Germany"
"2643",153,"Ist Ok","Lil Lano",76284,"https://open.spotify.com/track/66Syv8Aw7i0iLvEHGjHHvi","Germany"
"2644",154,"Kleine Hure","Apache 207",75288,"https://open.spotify.com/track/40tp8ONueMaoOc4qGj7Uwf","Germany"
"2645",155,"Pyramiden","Sido",75006,"https://open.spotify.com/track/7BQPDR1Zze52cysgBnUC3X","Germany"
"2646",156,"Hi Babe","Juju",74703,"https://open.spotify.com/track/6erIvryBSsAdebNU4a7Mrs","Germany"
"2647",157,"HULI","SSIO",74340,"https://open.spotify.com/track/4RUFTwYcnAUYyuk1lMRkjj","Germany"
"2648",158,"Dior 2001","RIN",74329,"https://open.spotify.com/track/6WusSsncC0Oo9sFHKwQii6","Germany"
"2649",159,"Gib Ihm","Shirin David",74322,"https://open.spotify.com/track/1rD0dknJwavElUpZ3AUyiO","Germany"
"2650",160,"Blei (feat. Veysel)","Kontra K",74189,"https://open.spotify.com/track/0Cy2x4vkNHiZ2Z3XiZE5Yu","Germany"
"2651",161,"Sakrileg","Kollegah",73898,"https://open.spotify.com/track/2CJwbhWVbWVhX0J8eDYRbg","Germany"
"2652",162,"Robbery","Juice WRLD",73415,"https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ","Germany"
"2653",163,"Hash Hash","SSIO",73240,"https://open.spotify.com/track/6V5RXqSlXEbK79SsktHgco","Germany"
"2654",164,"Nummer 1","Capital Bra",73112,"https://open.spotify.com/track/3ME2RHvx9JyVQjFFMbLIvt","Germany"
"2655",165,"Trampoline (with ZAYN)","SHAED",73083,"https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k","Germany"
"2656",166,"Offenes Verdeck","Kollegah",72987,"https://open.spotify.com/track/6muFoXcoMngQlHGW8I0azF","Germany"
"2657",167,"Tausend Tattoos","Sido",72891,"https://open.spotify.com/track/2PAYSgrVOBz8RJqp9B7QLu","Germany"
"2658",168,"Trinität","Kollegah",72841,"https://open.spotify.com/track/65L71Bqnnj4BkfCn5C3Ffw","Germany"
"2659",169,"Castles","Freya Ridings",72756,"https://open.spotify.com/track/5tZWtGT65sMrDVPB5H444n","Germany"
"2660",170,"Vincent","Sarah Connor",72249,"https://open.spotify.com/track/7vs1Yi6SUphHp0eW6ys8HG","Germany"
"2661",171,"Higher Love","Kygo",71535,"https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY","Germany"
"2662",172,"Cherry Lady","Capital Bra",71363,"https://open.spotify.com/track/4j5WelE5mkf9A2jmts729h","Germany"
"2663",173,"1000x COOLER","TJ_beastboy",70901,"https://open.spotify.com/track/5ZtRzAXZG81zaFY2DRwAgk","Germany"
"2664",174,"Rockin' Around The Christmas Tree","Brenda Lee",70899,"https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97","Germany"
"2665",175,"Grey Goose","Apache 207",70786,"https://open.spotify.com/track/3aOICrSrJP0LgjBGyq7P0R","Germany"
"2666",176,"Der Boss is Back","Kollegah",70552,"https://open.spotify.com/track/0hpNTCTgIcW9yW1vBtxsgk","Germany"
"2667",177,"Veni Vidi Validus","Kollegah",70210,"https://open.spotify.com/track/1xgp3qfYBmegdTn46ekEyT","Germany"
"2668",178,"Famous","Apache 207",70018,"https://open.spotify.com/track/4t7HHURXOXQdqE9THQWXqB","Germany"
"2669",179,"In My Mind","Dynoro",69590,"https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","Germany"
"2670",180,"Takeaway","The Chainsmokers",69398,"https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw","Germany"
"2671",181,"Don't Call Me Up","Mabel",68509,"https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8","Germany"
"2672",182,"La Haine","Luciano",68505,"https://open.spotify.com/track/1ERXF9U6jJlnhYMHRXSAKG","Germany"
"2673",183,"Rescue Me","OneRepublic",68329,"https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM","Germany"
"2674",184,"Jayjo","Undacava",68259,"https://open.spotify.com/track/4k4vUYR2vNbm5Incmgpe4F","Germany"
"2675",185,"Wolke 10","MERO",67560,"https://open.spotify.com/track/200cTjC6si5Xz9af2QeHi2","Germany"
"2676",186,"lovely (with Khalid)","Billie Eilish",67271,"https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4","Germany"
"2677",187,"Nirvana","RIN",66743,"https://open.spotify.com/track/2jaIG7maBxDYJ7V5pAb19h","Germany"
"2678",188,"If The World Was Ending (feat. Julia Michaels)","JP Saxe",66677,"https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ","Germany"
"2679",189,"Was du Liebe nennst","Bausa",66650,"https://open.spotify.com/track/2hIY4sjfMeKwXXh2LvhrMo","Germany"
"2680",190,"Viva la Dealer","SDP",66538,"https://open.spotify.com/track/2vuFdbSOLje3khV4rLSEpm","Germany"
"2681",191,"DEUTSCHLAND","Rammstein",66433,"https://open.spotify.com/track/2bPGTMB5sFfFYQ2YvSmup0","Germany"
"2682",192,"Meine 3 Minuten - From The Voice Of Germany","Freschta Akbarzada",66282,"https://open.spotify.com/track/1k2vj1GmBJz5O0Yvm48crP","Germany"
"2683",193,"Casanova","Summer Cem",66213,"https://open.spotify.com/track/0jB0RNZIfaihaDKNmdrI40","Germany"
"2684",194,"Bruises","Lewis Capaldi",66162,"https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG","Germany"
"2685",195,"Have Yourself A Merry Little Christmas","Sam Smith",66096,"https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K","Germany"
"2686",196,"Benzema","Capital Bra",65668,"https://open.spotify.com/track/0gyO8zq1Hw5GTQ33EXcc40","Germany"
"2687",197,"Renaissance (Outro)","Kollegah",65457,"https://open.spotify.com/track/5viPS6EifR5MwnVQKHX6Y9","Germany"
"2688",198,"BOP","DaBaby",65420,"https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN","Germany"
"2689",199,"Lungenflügel","Alligatoah",64838,"https://open.spotify.com/track/5HbR89XLVBM6ElQ5xbr1WP","Germany"
"2690",200,"The Best Side Of Life","Sarah Connor",64721,"https://open.spotify.com/track/5XM67HdnPub0nMDqJEUPdy","Germany"
"2691",1,"Kærlighed (feat. Gilli & Kesi)","ATYPISK",72295,"https://open.spotify.com/track/2xeiAqqHWYXQMWk6s2aQdw","Denmark"
"2692",2,"All I Want for Christmas Is You","Mariah Carey",55631,"https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn","Denmark"
"2693",3,"Last Christmas","Wham!",55290,"https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78","Denmark"
"2694",4,"Tinka","Burhan G",55162,"https://open.spotify.com/track/2f82yXiMKGkX2CtbkhgtvT","Denmark"
"2695",5,"Dance Monkey","Tones and I",50215,"https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku","Denmark"
"2696",6,"London Town","Branco",47185,"https://open.spotify.com/track/5TKuvTO4jj4trnmMnqEpoJ","Denmark"
"2697",7,"Blinding Lights","The Weeknd",47101,"https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD","Denmark"
"2698",8,"Own It (feat. Ed Sheeran & Burna Boy)","Stormzy",46289,"https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR","Denmark"
"2699",9,"Verden Vender","Branco",46006,"https://open.spotify.com/track/0qgqH6VqlkIXj45e5tTFCH","Denmark"
"2700",10,"Roses - Imanbek Remix","SAINt JHN",45390,"https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI","Denmark"
"2701",11,"Ben","Tessa",43874,"https://open.spotify.com/track/2He7ZIvNyBo188a6hvS0zT","Denmark"
"2702",12,"Santa Tell Me","Ariana Grande",43621,"https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb","Denmark"
"2703",13,"ROXANNE","Arizona Zervas",42537,"https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK","Denmark"
"2704",14,"everything i wanted","Billie Eilish",40626,"https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ","Denmark"
"2705",15,"Lille Store Verden","Rasmus Seebach",40556,"https://open.spotify.com/track/4ZmaxcxpEmzZgsMZPRdLIG","Denmark"
"2706",16,"Lærte Hende Alt (feat. Lærke Emilie)","ATYPISK",40059,"https://open.spotify.com/track/6aq0IJ1Ftp7PoJfPum2oMM","Denmark"
"2707",17,"Kongespil - Tinka og Kongespillet","Hjalmer",39740,"https://open.spotify.com/track/0nQBmwUprs4LYyhECw44LH","Denmark"
"2708",18,"Don't Start Now","Dua Lipa",38787,"https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg","Denmark"
"2709",19,"I En Stjerneregn Af Sne","Mads Langer",38383,"https://open.spotify.com/track/2MHiE76HdeJznaQtrLwBug","Denmark"
"2710",20,"Falling","Trevor Daniel",37641,"https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa","Denmark"
"2711",21,"HERE (For Christmas)","Lukas Graham",37452,"https://open.spotify.com/track/1Cth2nNUYYfCiSoIei6rCi","Denmark"
"2712",22,"Merry Christmas Everyone","Shakin' Stevens",37391,"https://open.spotify.com/track/4rRIovg4TvxLUiUrpGI6lE","Denmark"
"2713",23,"Circles","Post Malone",35702,"https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb","Denmark"
"2714",24,"Mistletoe","Justin Bieber",34997,"https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA","Denmark"
"2715",25,"Driving Home for Christmas - 2019 Remaster","Chris Rea",34808,"https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R","Denmark"
"2716",26,"Balou","Benny Jamz",34699,"https://open.spotify.com/track/45GshECNB7YmOu9yM8Y039","Denmark"
"2717",27,"My Only Wish (This Year)","Britney Spears",34592,"https://open.spotify.com/track/6id0KJ3XgvJLSzyMtHBj67","Denmark"
"2718",28,"Super Mario","NODE",34572,"https://open.spotify.com/track/1LsZymF4MDfVMuzLkySq5P","Denmark"
"2719",29,"Do They Know It's Christmas? - 1984 Version","Band Aid",34048,"https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf","Denmark"
"2720",30,"Jingle Bell Rock","Bobby Helms",33796,"https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj","Denmark"
"2721",31,"Der' Noget I December","Rasmus Seebach",33503,"https://open.spotify.com/track/0wm3wOmYpTILjqyHzDDJIp","Denmark"
"2722",32,"It's Beginning to Look a Lot like Christmas","Michael Bublé",33255,"https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI","Denmark"
"2723",33,"Jesus & Josefine","Julie",32740,"https://open.spotify.com/track/0QA4qO2kj327TUCEW3IRiE","Denmark"
"2724",34,"Adore You","Harry Styles",32422,"https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7","Denmark"
"2725",35,"Let Love Be Love","Juice",31983,"https://open.spotify.com/track/4cEhVWWBqVf1JJOUdNRB4v","Denmark"
"2726",36,"Someone You Loved","Lewis Capaldi",31914,"https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf","Denmark"
"2727",37,"Brandvarm","Josef Og Elias",31281,"https://open.spotify.com/track/5B6QJikgE2fsGpR1BBkapc","Denmark"
"2728",38,"Ride It","Regard",30084,"https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ","Denmark"
"2729",39,"Drømte Mig En Lille Drøm","Dicte",29223,"https://open.spotify.com/track/3eizF6STI8NRAAoBMDW4mC","Denmark"
"2730",40,"Vai Amor","Gilli",28956,"https://open.spotify.com/track/7nPTjuVySLIUlgKrzTIFdb","Denmark"
"2731",41,"Holdet (feat. NODE)","Jamaika",28743,"https://open.spotify.com/track/53Z8vzEI2bbqpsSZ8dFSOt","Denmark"
"2732",42,"Happy Xmas (War Is Over) - Remastered","John Lennon",28547,"https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy","Denmark"
"2733",43,"Guld Jul","Gulddreng",28441,"https://open.spotify.com/track/2rui6bCZAz3yJ7YFQeyWMq","Denmark"
"2734",44,"Memories","Maroon 5",28127,"https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM","Denmark"
"2735",45,"Watermelon Sugar","Harry Styles",27790,"https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY","Denmark"
"2736",46,"Lucid Dreams","Juice WRLD",27545,"https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR","Denmark"
"2737",47,"Jul På Vesterbro","Anders Matthesen",27377,"https://open.spotify.com/track/20oNCyFVv55xDpXGIw0QEs","Denmark"
"2738",48,"It's the Most Wonderful Time of the Year","Andy Williams",27366,"https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A","Denmark"
"2739",49,"Når Sneen Falder","Thomas Helmig",27256,"https://open.spotify.com/track/2jW0MuNkctmqajdnoNZvyg","Denmark"
"2740",50,"Rockin' Around The Christmas Tree","Mel & Kim",26914,"https://open.spotify.com/track/5gpImN0eqlucE3a3r121SF","Denmark"
"2741",51,"Jul Det' Cool","Mc Einar",25945,"https://open.spotify.com/track/4QOTOTJsJjgrAf0BgnfaRF","Denmark"
"2742",52,"Lie","Lukas Graham",25847,"https://open.spotify.com/track/27NaNvlmvOHqTF0VPjuRSD","Denmark"
"2743",53,"Sinaloa Stil","Shooter Gang",25452,"https://open.spotify.com/track/1tNuRv1Wcagp2f3FVcgknp","Denmark"
"2744",54,"HIGHEST IN THE ROOM","Travis Scott",25020,"https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW","Denmark"
"2745",55,"Underneath the Tree","Kelly Clarkson",24024,"https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5","Denmark"
"2746",56,"hot girl bummer","blackbear",23827,"https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku","Denmark"
"2747",57,"Den Himmelblå","Shu-Bi-Dua",23533,"https://open.spotify.com/track/5c2HpRFDphuoQ75O6ZQfIB","Denmark"
"2748",58,"Thank God It's Christmas - Non-Album Single","Queen",22974,"https://open.spotify.com/track/2xGO2UjzxeVQSIkyg98vck","Denmark"
"2749",59,"Koldt Udenfor","Page Four",22871,"https://open.spotify.com/track/0rEwD7QVscNnz05ooEb0qB","Denmark"
"2750",60,"Heartless","The Weeknd",22871,"https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU","Denmark"
"2751",61,"Endnu (feat. Gilli, Benny Jamz & Branco)","Stepz",22502,"https://open.spotify.com/track/1AwE3VLo6qlJ2xi1oS3BwE","Denmark"
"2752",62,"bad guy","Billie Eilish",22499,"https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m","Denmark"
"2753",63,"BDK (feat. Gilli)","KESI",22108,"https://open.spotify.com/track/6ZvA8Difc7oFBxfZXJ6JuT","Denmark"
"2754",64,"Jul i Angora","Drengene Fra Angora",21804,"https://open.spotify.com/track/4LTUBsLeIn8qcopkFwhwK9","Denmark"
"2755",65,"Feliz Navidad","José Feliciano",21759,"https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS","Denmark"
"2756",66,"Señorita","Shawn Mendes",21572,"https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2","Denmark"
"2757",67,"Ayy Macarena","Tyga",21551,"https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX","Denmark"
"2758",68,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",21356,"https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd","Denmark"
"2759",69,"Have Yourself A Merry Little Christmas","Sam Smith",21196,"https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K","Denmark"
"2760",70,"Ingenting At Sige (feat. NODE)","Gilli",21175,"https://open.spotify.com/track/6WZHm21UPkvcmh5VLjhFZg","Denmark"
"2761",71,"Gonzo","Suspekt",21044,"https://open.spotify.com/track/6bh20cEbXMNJ5JPUvbGSYq","Denmark"
"2762",72,"Nu Er Det Jul (Nissebanden)","Burhan G",20949,"https://open.spotify.com/track/5Jqo99jKKbaSYKQ7P0SM54","Denmark"
"2763",73,"Som Fluer","The Minds Of 99",20782,"https://open.spotify.com/track/4diMl3ee8zco6asVZNKjti","Denmark"
"2764",74,"Lose You To Love Me","Selena Gomez",20704,"https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5","Denmark"
"2765",75,"Winter Wonderland","Tony Bennett",20489,"https://open.spotify.com/track/4ricyQVd20UQde1jpXCSuJ","Denmark"
"2766",76,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",20371,"https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg","Denmark"
"2767",77,"Lights Up","Harry Styles",20090,"https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb","Denmark"
"2768",78,"Helt Stabil","Fouli",19817,"https://open.spotify.com/track/74UxMl2RwVslYvWd9cGmlL","Denmark"
"2769",79,"Beautiful People (feat. Khalid)","Ed Sheeran",19708,"https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv","Denmark"
"2770",80,"Culo (feat. Branco)","Gilli",19127,"https://open.spotify.com/track/49vQclrdXkZXMJnD0VN3qZ","Denmark"
"2771",81,"I'll Be Home","Meghan Trainor",19099,"https://open.spotify.com/track/0lTurWECr2XL607eJAj1A3","Denmark"
"2772",82,"Futsal Shuffle 2020","Lil Uzi Vert",18934,"https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs","Denmark"
"2773",83,"En Sang (feat. Gucci Mane)","Emil Stabil",18809,"https://open.spotify.com/track/1hwYGaUz6V4odyt0u0QlKf","Denmark"
"2774",84,"Before You Go","Lewis Capaldi",18751,"https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP","Denmark"
"2775",85,"Hey Mor","Joey Moe",18742,"https://open.spotify.com/track/0WWgeQQ4sklycJK1lR6fmB","Denmark"
"2776",86,"Tag Mig Med","Mads Langer",18632,"https://open.spotify.com/track/1fhLYVIe9s7pwYHxtbdiZ1","Denmark"
"2777",87,"Lose Control","MEDUZA",18561,"https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK","Denmark"
"2778",88,"Shake Up Christmas","Train",18207,"https://open.spotify.com/track/1NghHeg0wE32eBYrQBVQXL","Denmark"
"2779",89,"White Christmas","Bing Crosby",17924,"https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW","Denmark"
"2780",90,"Tidsrejsen","Caroline Castell",17839,"https://open.spotify.com/track/5jl2ASpLH6ch4vkD4xcpyq","Denmark"
"2781",91,"My Oh My (feat. DaBaby)","Camila Cabello",17570,"https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K","Denmark"
"2782",92,"Santa Claus Is Coming to Town","Michael Bublé",17414,"https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7","Denmark"
"2783",93,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",17359,"https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD","Denmark"
"2784",94,"Audacity (feat. Headie One)","Stormzy",17215,"https://open.spotify.com/track/6Oq4fiDzKaFMU89dTvM24u","Denmark"
"2785",95,"Jul i Valhal","Martin Brygmann",17121,"https://open.spotify.com/track/4XB56iMsKIIeARKlzQh7qp","Denmark"
"2786",96,"Paris","Lord Siva",17030,"https://open.spotify.com/track/1NgeW6kFhdqAvEKgKYhf1s","Denmark"
"2787",97,"Vossi Bop","Stormzy",16988,"https://open.spotify.com/track/5DXKtoZLm31msT7tNGNHLG","Denmark"
"2788",98,"Finally It's Christmas Again","You Know Who",16988,"https://open.spotify.com/track/58K5nAWRgdHtdUdrQaScGv","Denmark"
"2789",99,"I Don't Care (with Justin Bieber)","Ed Sheeran",16807,"https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9","Denmark"
"2790",100,"Santa Baby","Kylie Minogue",16796,"https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz","Denmark"
"2791",101,"Falling","Harry Styles",16786,"https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp","Denmark"
"2792",102,"Unz Unz","Specktors",16606,"https://open.spotify.com/track/2vjKei86vFPZBodhXEqEmX","Denmark"
"2793",103,"Monte Carlo","Jimilian",16518,"https://open.spotify.com/track/4qTzlVKdemz4egoePc5GsV","Denmark"
"2794",104,"Shallow","Lady Gaga",16500,"https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B","Denmark"
"2795",105,"Igen I År","Bro",16377,"https://open.spotify.com/track/1utcJmPDFnTEEuoCBiSsUT","Denmark"
"2796",106,"Rockin' Around The Christmas Tree","Brenda Lee",16227,"https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97","Denmark"
"2797",107,"Protokol","Jamaika",16061,"https://open.spotify.com/track/2zykitlpirl2soC7LwtWP3","Denmark"
"2798",108,"Mary's Boy Child / Oh My Lord","Boney M.",15977,"https://open.spotify.com/track/2qqZ5fOGuNvYVzgPFDLQ4l","Denmark"
"2799",109,"10,000 Hours (with Justin Bieber)","Dan + Shay",15942,"https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa","Denmark"
"2800",110,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",15787,"https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY","Denmark"
"2801",111,"Merry Xmas Everybody","Slade",15714,"https://open.spotify.com/track/3iwZ8hg0q1kTBB5kjg0nO4","Denmark"
"2802",112,"All In","Branco",15706,"https://open.spotify.com/track/59iEMlCecSDtur0rlSOmvX","Denmark"
"2803",113,"Endelig Jul Igen","Gasolin'",15611,"https://open.spotify.com/track/0hph5ZLIh4WG69ouwjQnxA","Denmark"
"2804",114,"Nik & Jay (feat. Benjamin Hav)","TopGunn",15395,"https://open.spotify.com/track/151GbWJcajt35sN4T309vF","Denmark"
"2805",115,"Sleigh Ride","The Ronettes",15321,"https://open.spotify.com/track/1ODZGydlown4VesUP8HLJX","Denmark"
"2806",116,"Vil Du Være Min I Nat","Caroline Henderson",15211,"https://open.spotify.com/track/2ndiPEb959J1IlvFjFZWLr","Denmark"
"2807",117,"Robbery","Juice WRLD",15169,"https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ","Denmark"
